{	{	(	.	NNP	(	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
impetuous	impetuous	JJ	RB	VBP	.	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0
.	.	.	JJ	RB	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
The	the	DT	.	NNP	NN	NN	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	1
state	state	NN	DT	.	NN	VBZ	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0
religion	religion	NN	NN	DT	VBZ	NNP	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0
is	is	VBZ	NN	NN	NNP	.	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0
Islam	islam	NNP	VBZ	NN	.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	NNP	VBZ	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Most	most	JJS	.	NNP	NNP	VBP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
Bahá'ís	bahá'ís	NNP	JJS	.	VBP	IN	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0
come	come	VBP	NNP	JJS	IN	NNP	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	3	0	0	0	0	0
from	from	IN	VBP	NNP	NNP	.	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0
Iran	iran	NNP	IN	VBP	.	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
.	.	.	NNP	IN	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
He	he	PRP	''	.	VBZ	VBD	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0
's	's	VBZ	PRP	''	VBD	NNP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0
got	got	VBD	VBZ	PRP	NNP	POS	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0
Alzheimer	alzheimer	NNP	VBD	VBZ	POS	.	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0
's	's	VBZ	PRP	''	VBD	NNP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0
.	.	.	POS	NNP	''	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
'	'	''	.	POS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Retrieved	retrieved	VBN	.	NN	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBN	.	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBN	.	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2006-12-20	2006-12-20	JJ	JJ	JJ	NN	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NN	JJ	JJ	NN	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NN	JJ	JJ	NN	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	NN	NN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	JJ	``	.	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
/ref	/ref	NNP	JJ	``	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NNP	JJ	NNP	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	JJ	``	.	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ref	ref	NN	NNP	NNP	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NNP	JJ	NNP	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Kwak	kwak	NNP	NNP	NN	,	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
,	,	,	NNP	NNP	NNP	(	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Donnie	donnie	NNP	,	NNP	(	JJ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
(	(	(	NNP	,	JJ	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	(	NNP	NNP	JJ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	(	NNP	NNP	JJ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2004-08-13	2004-08-13	JJ	NNP	JJ	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NNP	JJ	NNP	NNP	)	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NNP	JJ	NNP	NNP	)	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
)	)	)	NNP	NNP	.	``	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	)	NNP	``	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
``	``	``	.	)	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Retrieved	retrieved	VBN	.	NN	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBN	.	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBN	.	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2006-12-20	2006-12-20	JJ	JJ	JJ	NN	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NN	JJ	JJ	NN	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NN	JJ	JJ	NN	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	NN	NN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	JJ	``	.	NN	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ref	ref	NN	JJ	``	NN	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NN	NN	JJ	NNP	,	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Chery	chery	NNP	NN	NN	,	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
,	,	,	NNP	NN	NNP	(	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Carl	carl	NNP	,	NNP	(	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
(	(	(	NNP	,	JJ	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	(	NNP	NNP	JJ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	(	NNP	NNP	JJ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2005-08-26	2005-08-26	JJ	NNP	JJ	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NNP	JJ	NNP	NNP	)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NNP	JJ	NNP	NNP	)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
)	)	)	NNP	NNP	.	``	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	)	NNP	``	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
``	``	``	.	)	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Retrieved	retrieved	VBN	.	NN	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBN	.	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBN	.	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2006-12-20	2006-12-20	JJ	JJ	JJ	NN	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NN	JJ	JJ	NN	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NN	JJ	JJ	NN	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	NN	NN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
His	his	PRP$	.	NNP	NN	VBZ	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
mother	mother	NN	PRP$	.	VBZ	NNP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
is	is	VBZ	NN	PRP$	NNP	.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
Aruban	aruban	NNP	VBZ	NN	.	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
.	.	.	NNP	VBZ	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	JJ	.	CD	NN	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ref	ref	NN	JJ	.	NNP	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NN	JJ	NN	:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
https	http	NN	NNP	NN	:	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
:	:	:	NN	NNP	NN	VBZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
//starforcehiphop.com	//starforcehiphop.com	NN	:	NN	VBZ	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	JJ	.	CD	NN	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
/ref	/ref	NNP	VBZ	NN	NNP	IN	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NN	JJ	NN	:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
On	on	IN	NNP	NNP	NNP	CD	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
February	february	NNP	IN	NNP	CD	.	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
7,2011	7,2011	CD	NNP	IN	.	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
.	.	.	CD	NNP	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
His	his	PRP$	.	NNP	NN	VBZ	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
mother	mother	NN	PRP$	.	VBZ	JJ	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
is	is	VBZ	NN	PRP$	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBZ	NN	JJ	NNP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBZ	NN	JJ	NNP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
Aruban	aruban	NNP	JJ	JJ	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NNP	NNP	JJ	NNP	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NNP	NNP	JJ	NNP	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	NNP	NNP	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
His	his	PRP$	.	NNP	NN	VBZ	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
mother	mother	NN	PRP$	.	VBZ	JJ	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1
is	is	VBZ	NN	PRP$	JJ	JJ	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBZ	NN	JJ	NNP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
[	[	JJ	VBZ	NN	JJ	NNP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
Jamaican	jamaican	NNP	JJ	JJ	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NNP	NNP	JJ	NNP	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
]	]	NNP	NNP	JJ	NNP	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	NNP	NNP	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	JJ	NN	NNP	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
/ref	/ref	NNP	JJ	NN	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NNP	JJ	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	JJ	NN	NNP	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
/blockquote	/blockquote	NNP	NNP	NNP	NN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NNP	JJ	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
7-10	7-10	JJ	.	JJ	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	JJ	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Change	change	NNP	.	JJ	,	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
,	,	,	NNP	.	NNP	CD	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
March/April	march/april	NNP	,	NNP	CD	,	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
2002	2002	CD	NNP	,	,	IN	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
,	,	,	NNP	.	NNP	CD	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
at	at	IN	,	CD	JJ	.	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
17-20	17-20	JJ	IN	,	.	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
.	.	.	JJ	IN	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
<	<	JJ	.	NNP	NN	NNP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
ref	ref	NN	JJ	.	NNP	NN	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NN	JJ	NN	:	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
http	http	NN	NNP	NN	:	NN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
:	:	:	NN	NNP	NN	.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
//abcnews.go.com/GMA/Story	//abcnews.go.com/gma/story	NN	:	NN	.	JJ	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
?	?	.	NN	:	JJ	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
id=5814518	id=5814518	JJ	.	NN	NN	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	JJ	.	NNP	NN	NNP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
/ref	/ref	NNP	NN	JJ	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NN	JJ	NN	:	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
[	[	NNP	NNP	NNP	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
[	[	NNP	NNP	NNP	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
File	file	NNP	NNP	NNP	:	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
:	:	:	NN	NNP	NN	.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
Old	old	NNP	:	NNP	NNP	NNP	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
Niagara	niagara	NNP	NNP	:	NNP	NNP	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
Falls	falls	NNP	NNP	NNP	NNP	NNP	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0
High	high	NNP	NNP	NNP	NNP	.	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
School	school	NNP	NNP	NNP	.	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
.	.	.	NNP	NNP	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0
<	<	JJ	.	NN	NN	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ref	ref	NN	JJ	.	NNP	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NN	JJ	NNP	NN	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
[	[	NNP	NNP	NN	NN	:	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
http	http	NN	NNP	NNP	:	NN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
:	:	:	NN	NNP	NN	.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
//www.fraza.com.ua/zametki/11.10.06/29344.html	//www.fraza.com.ua/zametki/11.10.06/29344.html	NN	:	NN	.	NN	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
?	?	.	NN	:	NN	CC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
c=post	c=post	NN	.	NN	CC	NN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
&	&	CC	NN	.	NN	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
i=43555	i=43555	NN	CC	NN	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Ukrainskyj	ukrainskyj	NNP	NN	CC	NNP	,	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Legion	legion	NNP	NNP	NN	,	NN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
,	,	,	NNP	NNP	NN	.	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ibid	ibid	NN	,	NNP	.	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	NN	,	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	JJ	.	NN	NN	NN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ref	ref	NN	JJ	.	NN	''	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
name=	name=	NN	NN	JJ	''	NNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
''	''	''	NN	NN	NNP	''	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
EH	eh	NNP	''	NN	''	NN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
''	''	''	NN	NN	NNP	''	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
/	/	NN	''	NNP	NN	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NN	NN	''	.	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	NN	NN	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Scientific	scientific	JJ	.	NNP	JJ	CD	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
American	american	JJ	JJ	.	CD	:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1972	1972	CD	JJ	JJ	:	JJ	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
;	;	:	CD	JJ	JJ	NNP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
226:84-90	226:84-90	JJ	:	CD	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
<	<	NNP	JJ	:	NNP	NNP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
/ref	/ref	NNP	NNP	JJ	NNP	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
>	>	NNP	NNP	NNP	.	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
.	.	.	NNP	NNP	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
